url,tertile,fd_level,n_words,n_users,vocab_entropy,modal_share,mean_pair_sim
images/FD12/FD_12_77.png,Low,FD12,25,15,4.103465189601647,0.12,0.36082142350574337
images/FD12/FD_12_77.png,Mid,FD12,20,11,4.1219280948873624,0.1,0.28046410650014875
images/FD12/FD_12_77.png,High,FD12,23,13,4.2626923908396215,0.08695652173913043,0.28977434972922006
images/FD12/FD_12_78.png,Low,FD12,9,7,3.169925001442312,0.1111111111111111,0.29240137070417405
images/FD12/FD_12_78.png,Mid,FD12,29,13,4.720049960644812,0.06896551724137931,0.28891404733061793
images/FD12/FD_12_78.png,High,FD12,16,12,3.875,0.125,0.2633113947014014
images/FD12/FD_12_79.png,Low,FD12,33,16,4.680757755722092,0.12121212121212122,0.2250015437354644
images/FD12/FD_12_79.png,Mid,FD12,19,8,4.247927513443585,0.05263157894736842,0.25628605018059414
images/FD12/FD_12_79.png,High,FD12,20,10,4.1219280948873624,0.1,0.28944920241832733
images/FD12/FD_12_8.png,Low,FD12,21,10,4.392317422778761,0.047619047619047616,0.28406698763370514
images/FD12/FD_12_8.png,Mid,FD12,25,9,4.563856189774725,0.08,0.280807619591554
images/FD12/FD_12_8.png,High,FD12,45,20,4.860600386183748,0.15555555555555556,0.30629836360613505
images/FD12/FD_12_80.png,Low,FD12,40,19,5.0719280948873635,0.05,0.28776139264305434
images/FD12/FD_12_80.png,Mid,FD12,14,8,3.8073549220576055,0.07142857142857142,0.30475937967499095
images/FD12/FD_12_80.png,High,FD12,28,12,4.664497779200463,0.07142857142857142,0.30407151783506076
images/FD12/FD_12_81.png,Low,FD12,18,10,4.058813890331201,0.1111111111111111,0.26477191492915153
images/FD12/FD_12_81.png,Mid,FD12,20,11,4.321928094887363,0.05,0.297473490908742
images/FD12/FD_12_81.png,High,FD12,29,16,4.418157288156418,0.13793103448275862,0.3164545049269994
images/FD12/FD_12_82.png,Low,FD12,20,12,4.1219280948873624,0.1,0.32430304860075315
images/FD12/FD_12_82.png,Mid,FD12,32,14,4.875,0.0625,0.3733050139248371
images/FD12/FD_12_82.png,High,FD12,32,12,4.875,0.0625,0.2836426813403765
images/FD12/FD_12_83.png,Low,FD12,15,8,3.2402239289418517,0.26666666666666666,0.30887897526224456
images/FD12/FD_12_83.png,Mid,FD12,34,19,4.793345194191516,0.11764705882352941,0.25750050919751327
images/FD12/FD_12_83.png,High,FD12,21,11,4.20184123230257,0.09523809523809523,0.2631971860428651
images/FD12/FD_12_84.png,Low,FD12,11,7,3.4594316186372978,0.09090909090909091,0.2664338793357213
images/FD12/FD_12_84.png,Mid,FD12,28,14,4.735926350629035,0.07142857142857142,0.27216369276245433
images/FD12/FD_12_84.png,High,FD12,17,9,3.8077635764171944,0.17647058823529413,0.29190545360247294
images/FD12/FD_12_85.png,Low,FD12,24,11,4.386842188131011,0.125,0.3101530368129412
images/FD12/FD_12_85.png,Mid,FD12,22,11,3.879664004902594,0.18181818181818182,0.3894875501096249
images/FD12/FD_12_85.png,High,FD12,20,11,3.8841837197791893,0.15,0.30791364813844363
images/FD12/FD_12_86.png,Low,FD12,36,16,4.94770277922009,0.05555555555555555,0.2812691202759743
images/FD12/FD_12_86.png,Mid,FD12,17,10,3.5280643115840493,0.17647058823529413,0.3285268134375413
images/FD12/FD_12_86.png,High,FD12,22,11,4.186704345910024,0.09090909090909091,0.2651116464287043
images/FD12/FD_12_87.png,Low,FD12,31,16,4.696131794257844,0.06451612903225806,0.28656269431114195
images/FD12/FD_12_87.png,Mid,FD12,16,11,3.875,0.125,0.3398038224875927
images/FD12/FD_12_87.png,High,FD12,25,14,4.293660689688185,0.12,0.2652721963077784
images/FD12/FD_12_88.png,Low,FD12,22,9,4.368522527728206,0.09090909090909091,0.27559024607141813
images/FD12/FD_12_88.png,Mid,FD12,24,15,3.6368421881310122,0.16666666666666666,0.36529351487755773
images/FD12/FD_12_88.png,High,FD12,32,13,4.851409765557392,0.09375,0.2601300237824519
images/FD12/FD_12_89.png,Low,FD12,38,18,4.945038697540245,0.07894736842105263,0.3218656511356433
images/FD12/FD_12_89.png,Mid,FD12,14,12,3.3248629576173565,0.21428571428571427,0.2854469422250986
images/FD12/FD_12_89.png,High,FD12,19,14,4.247927513443585,0.05263157894736842,0.26456757619356114
images/FD12/FD_12_9.png,Low,FD12,32,14,4.875,0.0625,0.2930590541660786
images/FD12/FD_12_9.png,Mid,FD12,32,17,4.577819531114783,0.09375,0.3043969114124775
images/FD12/FD_12_9.png,High,FD12,26,11,4.623516641218015,0.07692307692307693,0.29242604394753774
images/FD12/FD_12_90.png,Low,FD12,26,12,4.440636352673266,0.11538461538461539,0.26792632882793743
images/FD12/FD_12_90.png,Mid,FD12,13,10,3.334679141051595,0.23076923076923078,0.30495959854374327
images/FD12/FD_12_90.png,High,FD12,16,8,3.375,0.25,0.3188835931320985
images/FD12/FD_12_91.png,Low,FD12,13,6,3.5465935642949384,0.15384615384615385,0.2932456545035044
images/FD12/FD_12_91.png,Mid,FD12,21,8,3.8801799226757376,0.14285714285714285,0.3077543669939041
images/FD12/FD_12_91.png,High,FD12,35,20,4.84356873123068,0.11428571428571428,0.2936800239731868
images/FD12/FD_12_92.png,Low,FD12,27,13,4.606739354015321,0.07407407407407407,0.29046861407657465
images/FD12/FD_12_92.png,Mid,FD12,24,11,4.584962500721156,0.041666666666666664,0.30263231774171195
images/FD12/FD_12_92.png,High,FD12,30,14,4.773557262275185,0.06666666666666667,0.281866393884023
images/FD12/FD_12_93.png,Low,FD12,17,7,3.852168723603281,0.11764705882352941,0.2665412085751692
images/FD12/FD_12_93.png,Mid,FD12,35,14,5.0721401598021085,0.05714285714285714,0.2509737389286359
images/FD12/FD_12_93.png,High,FD12,24,13,4.386842188131011,0.125,0.2894465985397498
images/FD12/FD_12_94.png,Low,FD12,22,11,4.186704345910024,0.09090909090909091,0.25916566884766024
images/FD12/FD_12_94.png,Mid,FD12,18,8,4.058813890331201,0.1111111111111111,0.2829530585805575
images/FD12/FD_12_94.png,High,FD12,35,16,4.743289445392767,0.08571428571428572,0.26677991832296055
images/FD12/FD_12_95.png,Low,FD12,14,9,3.6644977792004623,0.14285714285714285,0.33772583117087684
images/FD12/FD_12_95.png,Mid,FD12,41,18,5.211210541203448,0.04878048780487805,0.2763668753951788
images/FD12/FD_12_95.png,High,FD12,17,10,3.9698157824268097,0.11764705882352941,0.26555286365250746
images/FD12/FD_12_96.png,Low,FD12,26,14,4.700439718141092,0.038461538461538464,0.2734121184051037
images/FD12/FD_12_96.png,Mid,FD12,32,15,4.875,0.0625,0.2938578125089407
images/FD12/FD_12_96.png,High,FD12,25,13,4.563856189774725,0.08,0.28657526820898055
images/FD12/FD_12_97.png,Low,FD12,19,7,4.247927513443585,0.05263157894736842,0.2786074295639992
images/FD12/FD_12_97.png,Mid,FD12,34,15,4.85216872360328,0.058823529411764705,0.31648528804381687
images/FD12/FD_12_97.png,High,FD12,40,18,5.053055907333277,0.075,0.30250087211529414
images/FD12/FD_12_98.png,Low,FD12,36,16,4.926733681937771,0.08333333333333333,0.3117757260799408
images/FD12/FD_12_98.png,Mid,FD12,29,12,4.720049960644812,0.06896551724137931,0.30904808051884175
images/FD12/FD_12_98.png,High,FD12,14,11,3.521640636343319,0.14285714285714285,0.2531617684413989
images/FD12/FD_12_99.png,Low,FD12,9,6,3.169925001442312,0.1111111111111111,0.24075791731476784
images/FD12/FD_12_99.png,Mid,FD12,20,7,3.9841837197791894,0.15,0.27052087875703973
images/FD12/FD_12_99.png,High,FD12,18,8,4.169925001442312,0.05555555555555555,0.2508039342115323
images/FD14/FD_14_0.png,Low,FD14,8,4,3.0,0.125,0.3092854332923889
images/FD14/FD_14_0.png,Mid,FD14,29,12,4.694019357121934,0.10344827586206896,0.30158052091797194
images/FD14/FD_14_0.png,High,FD14,18,11,3.8365916681089787,0.1111111111111111,0.30451825439929964
images/FD14/FD_14_1.png,Low,FD14,19,11,4.037401197654112,0.10526315789473684,0.32093961973985036
images/FD14/FD_14_1.png,Mid,FD14,42,16,5.2494602799216175,0.047619047619047616,0.2906010896464189
images/FD14/FD_14_1.png,High,FD14,18,11,3.9057645846554525,0.16666666666666666,0.29788626968860626
images/FD14/FD_14_10.png,Low,FD14,34,12,4.910992253015045,0.058823529411764705,0.2728280972937743
images/FD14/FD_14_10.png,Mid,FD14,10,8,3.321928094887362,0.1,0.24683003984391688
images/FD14/FD_14_10.png,High,FD14,25,11,4.483856189774723,0.08,0.2753511868417263
images/FD14/FD_14_11.png,Low,FD14,23,10,4.523561956057012,0.043478260869565216,0.2654325855957965
images/FD14/FD_14_11.png,Mid,FD14,25,10,4.563856189774725,0.08,0.25923567118744056
images/FD14/FD_14_11.png,High,FD14,27,16,4.606739354015321,0.07407407407407407,0.27485923409461976
images/FD14/FD_14_12.png,Low,FD14,51,23,5.593993969422475,0.0392156862745098,0.26298354659229517
images/FD14/FD_14_12.png,Mid,FD14,23,9,4.436605434317882,0.08695652173913043,0.23134368021041155
images/FD14/FD_14_12.png,High,FD14,22,11,4.243300368538957,0.13636363636363635,0.30944599335392314
images/FD14/FD_14_13.png,Low,FD14,22,11,4.186704345910024,0.09090909090909091,0.32834442568322025
images/FD14/FD_14_13.png,Mid,FD14,30,14,4.640223928941852,0.06666666666666667,0.3047494747489691
images/FD14/FD_14_13.png,High,FD14,33,16,4.718488437474714,0.09090909090909091,0.2931030498445034
images/FD14/FD_14_14.png,Low,FD14,28,10,4.735926350629035,0.07142857142857142,0.3175875951598088
images/FD14/FD_14_14.png,Mid,FD14,16,9,3.577819531114783,0.1875,0.2857177629073461
images/FD14/FD_14_14.png,High,FD14,21,15,4.297079327540666,0.09523809523809523,0.24461319287618002
images/FD14/FD_14_15.png,Low,FD14,15,8,3.773557262275185,0.13333333333333333,0.3499774241944154
images/FD14/FD_14_15.png,Mid,FD14,20,9,4.0841837197791895,0.15,0.293941674977541
images/FD14/FD_14_15.png,High,FD14,17,12,3.9698157824268097,0.11764705882352941,0.3266582986712456
images/FD14/FD_14_16.png,Low,FD14,19,10,4.247927513443585,0.05263157894736842,0.29222095509370166
images/FD14/FD_14_16.png,Mid,FD14,21,12,4.011365041826379,0.09523809523809523,0.34971492528915404
images/FD14/FD_14_16.png,High,FD14,18,12,4.169925001442312,0.05555555555555555,0.29854857491950193
images/FD14/FD_14_17.png,Low,FD14,12,8,3.584962500721156,0.08333333333333333,0.31622934569915134
images/FD14/FD_14_17.png,Mid,FD14,33,12,4.923181998146335,0.06060606060606061,0.30107428414126236
images/FD14/FD_14_17.png,High,FD14,32,18,4.75,0.0625,0.28880996122956276
images/FD14/FD_14_18.png,Low,FD14,26,10,4.5465935642949376,0.07692307692307693,0.2685781750579675
images/FD14/FD_14_18.png,Mid,FD14,32,12,4.4261085007312415,0.15625,0.3061966226249933
images/FD14/FD_14_18.png,High,FD14,21,11,4.392317422778761,0.047619047619047616,0.30594362373153366
images/FD14/FD_14_19.png,Low,FD14,27,12,4.606739354015321,0.07407407407407407,0.3093114975094795
images/FD14/FD_14_19.png,Mid,FD14,18,11,3.9057645846554525,0.16666666666666666,0.3204514191051324
images/FD14/FD_14_19.png,High,FD14,16,13,3.702819531114783,0.1875,0.2926058960457643
images/FD14/FD_14_2.png,Low,FD14,13,7,3.5465935642949384,0.15384615384615385,0.3483840880791346
images/FD14/FD_14_2.png,Mid,FD14,20,9,4.321928094887363,0.05,0.27344410339991254
images/FD14/FD_14_2.png,High,FD14,24,15,4.386842188131011,0.125,0.26398680607477826
images/FD14/FD_14_20.png,Low,FD14,9,6,2.94770277922009,0.2222222222222222,0.3165516830980778
images/FD14/FD_14_20.png,Mid,FD14,25,11,4.563856189774725,0.08,0.29636757078270115
images/FD14/FD_14_20.png,High,FD14,21,12,4.297079327540665,0.09523809523809523,0.2695185207078854
images/FD14/FD_14_21.png,Low,FD14,15,10,3.773557262275185,0.13333333333333333,0.30795708191891513
images/FD14/FD_14_21.png,Mid,FD14,20,10,3.9219280948873627,0.1,0.3108577252924442
images/FD14/FD_14_21.png,High,FD14,15,11,3.906890595608518,0.06666666666666667,0.293853790362676
images/FD14/FD_14_22.png,Low,FD14,16,9,3.875,0.125,0.28545272062222166
images/FD14/FD_14_22.png,Mid,FD14,28,13,4.52164063634332,0.14285714285714285,0.35452884244422117
images/FD14/FD_14_22.png,High,FD14,26,12,4.517559429596343,0.11538461538461539,0.24783681318163872
images/FD14/FD_14_23.png,Low,FD14,15,9,3.906890595608518,0.06666666666666667,0.27872888574997584
images/FD14/FD_14_23.png,Mid,FD14,18,10,4.058813890331201,0.1111111111111111,0.2747155120968819
images/FD14/FD_14_23.png,High,FD14,19,12,4.037401197654112,0.10526315789473684,0.29142270013689997
images/FD14/FD_14_24.png,Low,FD14,27,13,4.176752669776921,0.18518518518518517,0.2875540793438752
images/FD14/FD_14_24.png,Mid,FD14,14,8,3.6644977792004623,0.14285714285714285,0.31852500888208546
images/FD14/FD_14_24.png,High,FD14,30,15,4.453235913127291,0.16666666666666666,0.3202441868682702
images/FD14/FD_14_25.png,Low,FD14,30,16,4.840223928941851,0.06666666666666667,0.31078322395682334
images/FD14/FD_14_25.png,Mid,FD14,18,10,4.058813890331201,0.1111111111111111,0.2511717039346695
images/FD14/FD_14_25.png,High,FD14,15,9,3.773557262275185,0.13333333333333333,0.2831960469484329
images/FD14/FD_14_26.png,Low,FD14,37,17,5.209453365628953,0.02702702702702703,0.2549514742257694
images/FD14/FD_14_26.png,Mid,FD14,40,17,4.98418371977919,0.075,0.26757840253412724
images/FD14/FD_14_26.png,High,FD14,12,7,3.584962500721156,0.08333333333333333,0.3045813257495562
images/FD14/FD_14_27.png,Low,FD14,16,9,4.0,0.0625,0.2845413492123286
images/FD14/FD_14_27.png,Mid,FD14,20,10,4.221928094887363,0.1,0.26340096585452555
images/FD14/FD_14_27.png,High,FD14,21,9,4.392317422778761,0.047619047619047616,0.2558370691537857
images/FD14/FD_14_28.png,Low,FD14,28,14,4.807354922057606,0.03571428571428571,0.28800097982088724
images/FD14/FD_14_28.png,Mid,FD14,26,13,4.623516641218015,0.07692307692307693,0.3040680256485939
images/FD14/FD_14_28.png,High,FD14,15,10,3.3735572622751846,0.26666666666666666,0.36651409789919853
images/FD14/FD_14_29.png,Low,FD14,22,11,4.459431618637296,0.045454545454545456,0.2587773781518141
images/FD14/FD_14_29.png,Mid,FD14,34,14,4.6901165175936645,0.08823529411764706,0.2974947421128551
images/FD14/FD_14_29.png,High,FD14,16,6,4.0,0.0625,0.25449193455278873
images/FD14/FD_14_3.png,Low,FD14,19,11,4.247927513443585,0.05263157894736842,0.2844470747063557
images/FD14/FD_14_3.png,Mid,FD14,24,14,4.386842188131011,0.125,0.2892226391782363
images/FD14/FD_14_3.png,High,FD14,9,5,3.169925001442312,0.1111111111111111,0.25954384441177053
images/FD14/FD_14_30.png,Low,FD14,9,8,2.94770277922009,0.2222222222222222,0.2760793322573106
images/FD14/FD_14_30.png,Mid,FD14,21,10,4.392317422778761,0.047619047619047616,0.27839116171002387
images/FD14/FD_14_30.png,High,FD14,28,15,4.735926350629035,0.07142857142857142,0.2900421493748824
images/FD14/FD_14_31.png,Low,FD14,26,12,4.700439718141092,0.038461538461538464,0.2777656582991282
images/FD14/FD_14_31.png,Mid,FD14,19,9,4.142664355548848,0.10526315789473684,0.289181782801946
images/FD14/FD_14_31.png,High,FD14,24,11,4.41829583405449,0.08333333333333333,0.25183933568497496
images/FD14/FD_14_32.png,Low,FD14,39,15,5.06091792393498,0.07692307692307693,0.2594122040023406
images/FD14/FD_14_32.png,Mid,FD14,8,7,3.0,0.125,0.32015505875150363
images/FD14/FD_14_32.png,High,FD14,17,9,4.087462841250339,0.058823529411764705,0.26251679062843325
images/FD14/FD_14_33.png,Low,FD14,15,8,3.906890595608518,0.06666666666666667,0.271557385896643
images/FD14/FD_14_33.png,Mid,FD14,25,11,4.483856189774723,0.08,0.27661387282113237
images/FD14/FD_14_33.png,High,FD14,24,11,4.584962500721156,0.041666666666666664,0.2925962218393882
images/FD14/FD_14_34.png,Low,FD14,27,15,4.1804513908921015,0.2222222222222222,0.3290366779764493
images/FD14/FD_14_34.png,Mid,FD14,22,10,4.277613436819115,0.09090909090909091,0.3267138972878456
images/FD14/FD_14_34.png,High,FD14,29,16,4.237291339955158,0.13793103448275862,0.324600375307103
images/FD14/FD_14_35.png,Low,FD14,43,21,5.379753126795121,0.046511627906976744,0.2785688445220391
images/FD14/FD_14_35.png,Mid,FD14,19,14,3.8924071185928764,0.15789473684210525,0.3288417556385199
images/FD14/FD_14_35.png,High,FD14,13,7,3.546593564294939,0.15384615384615385,0.27754989912112554
images/FD14/FD_14_36.png,Low,FD14,21,9,4.392317422778761,0.047619047619047616,0.2530308327078819
images/FD14/FD_14_36.png,Mid,FD14,11,8,3.4594316186372978,0.09090909090909091,0.3302508266766866
images/FD14/FD_14_36.png,High,FD14,15,9,3.773557262275185,0.13333333333333333,0.2856469404697418
images/FD14/FD_14_37.png,Low,FD14,16,13,4.0,0.0625,0.3188574716448784
images/FD14/FD_14_37.png,Mid,FD14,26,12,4.469670487371861,0.07692307692307693,0.3077797481914361
images/FD14/FD_14_37.png,High,FD14,28,15,4.593069207771891,0.07142857142857142,0.30490037841101486
images/FD14/FD_14_38.png,Low,FD14,15,10,3.906890595608518,0.06666666666666667,0.2965369251618783
images/FD14/FD_14_38.png,Mid,FD14,27,16,4.680813428089396,0.07407407407407407,0.2598722873876492
images/FD14/FD_14_38.png,High,FD14,13,8,3.5465935642949384,0.15384615384615385,0.31023257290323575
images/FD14/FD_14_39.png,Low,FD14,16,11,3.875,0.125,0.2859300588071346
images/FD14/FD_14_39.png,Mid,FD14,34,15,5.087462841250339,0.029411764705882353,0.24904048644006252
images/FD14/FD_14_39.png,High,FD14,13,6,3.7004397181410926,0.07692307692307693,0.308031656841437
images/FD14/FD_14_4.png,Low,FD14,25,10,4.323856189774723,0.16,0.2789272845784823
images/FD14/FD_14_4.png,Mid,FD14,29,15,4.651084443403433,0.06896551724137931,0.3029757423698902
images/FD14/FD_14_4.png,High,FD14,24,15,4.303508854797678,0.125,0.3155899083862702
images/FD14/FD_14_40.png,Low,FD14,30,15,4.773557262275185,0.06666666666666667,0.2834809893555939
images/FD14/FD_14_40.png,Mid,FD14,20,9,4.221928094887363,0.1,0.2849128725628058
images/FD14/FD_14_40.png,High,FD14,18,10,4.058813890331201,0.1111111111111111,0.22325473753114541
images/FD14/FD_14_41.png,Low,FD14,25,12,4.373660689688185,0.12,0.28906917219360667
images/FD14/FD_14_41.png,Mid,FD14,22,10,4.368522527728206,0.09090909090909091,0.2878603568424781
images/FD14/FD_14_41.png,High,FD14,24,15,4.251629167387822,0.16666666666666666,0.29059410370886324
images/FD14/FD_14_42.png,Low,FD14,20,9,4.221928094887363,0.1,0.29260058169563613
images/FD14/FD_14_42.png,Mid,FD14,21,13,4.392317422778761,0.047619047619047616,0.2732908280193806
images/FD14/FD_14_42.png,High,FD14,21,12,4.297079327540666,0.09523809523809523,0.26568631678819654
images/FD14/FD_14_43.png,Low,FD14,28,15,4.321296333684861,0.17857142857142858,0.3219367426385482
images/FD14/FD_14_43.png,Mid,FD14,14,8,3.8073549220576055,0.07142857142857142,0.31890275885661445
images/FD14/FD_14_43.png,High,FD14,30,16,4.481727678869737,0.13333333333333333,0.3090883622318506
images/FD14/FD_14_44.png,Low,FD14,14,9,3.6644977792004623,0.14285714285714285,0.23230548322200775
images/FD14/FD_14_44.png,Mid,FD14,35,14,4.957854445516394,0.05714285714285714,0.2969844270249208
images/FD14/FD_14_44.png,High,FD14,17,9,3.9698157824268097,0.11764705882352941,0.285318694387873
images/FD14/FD_14_45.png,Low,FD14,29,14,4.349191770915038,0.10344827586206896,0.3347927042345206
images/FD14/FD_14_45.png,Mid,FD14,26,13,4.623516641218015,0.07692307692307693,0.28767809708913167
images/FD14/FD_14_45.png,High,FD14,16,8,3.875,0.125,0.26817755927642184
images/FD14/FD_14_46.png,Low,FD14,17,7,4.087462841250339,0.058823529411764705,0.3202511679629485
images/FD14/FD_14_46.png,Mid,FD14,36,19,4.794653473544341,0.08333333333333333,0.29990103653321665
images/FD14/FD_14_46.png,High,FD14,32,20,4.625,0.125,0.31177786452074846
images/FD14/FD_14_47.png,Low,FD14,27,11,4.606739354015321,0.07407407407407407,0.30750523472825686
images/FD14/FD_14_47.png,Mid,FD14,17,7,3.8077635764171944,0.17647058823529413,0.2881702494372924
images/FD14/FD_14_47.png,High,FD14,47,22,5.0361946394095485,0.10638297872340426,0.29479794278740884
images/FD14/FD_14_48.png,Low,FD14,17,13,3.9698157824268097,0.11764705882352941,0.3058704219261805
images/FD14/FD_14_48.png,Mid,FD14,22,12,4.004886164091842,0.18181818181818182,0.2997075619796912
images/FD14/FD_14_48.png,High,FD14,27,11,4.680813428089396,0.07407407407407407,0.2632363594323397
images/FD14/FD_14_49.png,Low,FD14,36,18,5.169925001442311,0.027777777777777776,0.3137462270259857
images/FD14/FD_14_49.png,Mid,FD14,20,12,3.984183719779189,0.15,0.33804499357938766
images/FD14/FD_14_49.png,High,FD14,20,12,4.321928094887363,0.05,0.28756733785072963
images/FD14/FD_14_5.png,Low,FD14,30,12,4.840223928941851,0.06666666666666667,0.27576582474013167
images/FD14/FD_14_5.png,Mid,FD14,24,13,4.1887218755408675,0.125,0.28720862629512944
images/FD14/FD_14_5.png,High,FD14,36,16,4.892147223664534,0.1111111111111111,0.29646785403291387
images/FD14/FD_14_50.png,Low,FD14,21,11,4.106603137064474,0.09523809523809523,0.27771987763543926
images/FD14/FD_14_50.png,Mid,FD14,28,14,4.664497779200463,0.07142857142857142,0.2892193787296613
images/FD14/FD_14_50.png,High,FD14,23,14,4.2626923908396215,0.08695652173913043,0.31063742821415263
images/FD14/FD_14_51.png,Low,FD14,30,10,4.773557262275185,0.06666666666666667,0.28973430598775546
images/FD14/FD_14_51.png,Mid,FD14,24,13,4.501629167387822,0.08333333333333333,0.29635055248936015
images/FD14/FD_14_51.png,High,FD14,21,10,4.392317422778761,0.047619047619047616,0.24781454756855964
images/FD14/FD_14_52.png,Low,FD14,28,12,4.664497779200463,0.07142857142857142,0.28023410675426325
images/FD14/FD_14_52.png,Mid,FD14,34,13,5.028639311838575,0.058823529411764705,0.2599459468573332
images/FD14/FD_14_52.png,High,FD14,20,12,4.321928094887363,0.05,0.2775772421061993
images/FD14/FD_14_53.png,Low,FD14,22,8,4.277613436819115,0.09090909090909091,0.2653639905899763
images/FD14/FD_14_53.png,Mid,FD14,15,8,3.906890595608518,0.06666666666666667,0.2994719566901525
images/FD14/FD_14_53.png,High,FD14,21,12,4.297079327540666,0.09523809523809523,0.29867101602256296
images/FD14/FD_14_54.png,Low,FD14,14,12,3.521640636343319,0.14285714285714285,0.325365479439497
